OBJECTID,WUDS_ID,NAME,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPEAREA,SHAPELEN
15837,19203,CENTRAL INDIANA CNTY WATER AUTH,32,Indiana,Authority,N,Y,Y,2019/03/26 00:00:00+00,5320040,21057323.3095379,63829.7186557605
15838,20444,PERLO RIDGE APTS,50,Perry,Apartments,Y,N,N,2003/01/01 00:00:00+00,7500036,31461.81246902,711.611913901879
15839,20529,MOON VALLEY FALLS,52,Pike,Private Investor Owned,Y,N,N,2024/02/20 00:00:00+00,2520103,420187.441983235,2621.36122792594
15840,19720,CENTRAL CLINTON CNTY FILTRA AU,18,Clinton,Authority,N,N,Y,2003/01/01 00:00:00+00,4180070,97312.049921575,1817.35522486714
15841,18958,LEHIGHTON MUNI WATER AUTH,13,Carbon,Authority,Y,Y,N,2006/02/28 00:00:00+00,3130009,11626587.1944235,18447.824894776
15842,19858,MT LAUREL MOBILE HOME VILLAGE,35,Lackawanna,Mobile Home Park,Y,N,N,2006/02/28 00:00:00+00,2350013,81489.253002075,1354.02687808781
15843,19213,GREEN TWP MUNI AUTH BARR SLOPE,32,Indiana,Authority,Y,N,N,2016/04/05 00:00:00+00,5320010,405698.74572822,3162.28184131047
15844,19659,DOVER TWP,67,York,Municipal,Y,N,Y,2023/03/27 00:00:00+00,7670073,35121795.5972798,61859.4831146119
15845,18585,WASHINGTON TWP,25,Erie,Municipal,N,Y,N,2015/03/25 00:00:00+00,6250092,14679562.6596115,18489.4949295456
15846,19060,RENOVO BORO WATER DEPT,18,Clinton,Municipal,Y,Y,N,2003/01/01 00:00:00+00,4180058,3444835.98553221,24332.0784998535
15847,19062,CRAWFORD TWP AUTH,18,Clinton,Authority,N,Y,N,2016/03/14 00:00:00+00,4180062,5047901.28455299,13567.9599524181
15848,19374,LEWIS RUN BORO WATER CO,42,McKean,Municipal,N,N,Y,2015/03/20 00:00:00+00,6420020,2575784.88718675,7167.05623411962
15849,39514,WEST BUFFALO TWP MUNI AUTH,60,Union,Authority,N,N,Y,2003/01/01 00:00:00+00,4600015,554087.78782931,5120.26001867697
15850,49952,FARMINGTON TWP,16,Clarion,Municipal,N,N,Y,2003/01/01 00:00:00+00,6160043,10914363.563403,40569.4113288854
15851,18297,PLEASANT HILLS MHP,06,Berks,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,3060032,545460.074592695,3560.78022253579
15852,20062,BLACK HAWK MHP,14,Centre,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,4140046,134615.134830645,1473.8881156269
15853,20141,ROLLING VALLEY ESTATES MHP,10,Butler,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5100009,116909.64375301,1871.1677759146
15854,18487,AQUA PA TANGLEWOOD LAKES,52,Pike,Private Investor Owned,Y,N,N,2016/03/21 00:00:00+00,2520065,8691722.70825574,15322.9163406042
15855,20435,LENWOOD PARK,28,Franklin,Mobile Home Park,Y,N,N,2016/03/19 00:00:00+00,7280058,245349.21040846,2292.14354765937
15856,18954,DRIFTWOOD BORO,12,Cameron,Authority,Y,Y,N,2003/01/01 00:00:00+00,6120001,11535273.6908028,16618.7102706406
15857,18178,CLERMONT WATER ASSN,42,McKean,Association,Y,N,N,2003/01/01 00:00:00+00,6420006,960525.41564271,4244.86218293862
15858,18868,ULSTER MUNI AUTH,08,Bradford,Authority,Y,N,N,2003/01/01 00:00:00+00,2080032,3749762.49276293,8104.8341660424
15859,18906,CRANBERRY TWP,10,Butler,Municipal,N,N,Y,2003/01/01 00:00:00+00,5100094,101793634.781668,44294.0895819919
15860,18932,SOUTHWESTERN CAMBRIA CNTY AUTH,11,Cambria,Authority,N,N,Y,2016/03/04 00:00:00+00,4110041,45504773.4772366,34554.4699427131
15861,19162,CHAMBERSBURG BORO,28,Franklin,Municipal,N,Y,N,2020/03/26 00:00:00+00,7280005,33077627.2486832,41380.298010108
15862,19166,GUILFORD WATER AUTH MAIN SYS,28,Franklin,Authority,Y,Y,N,2018/03/30 00:00:00+00,7280038,141487897.527007,256586.809577685
15863,19468,BLAIN WATER CO,50,Perry,Municipal,Y,N,N,2003/01/01 00:00:00+00,7500018,5399880.94870072,10572.9816972616
15864,19514,MOUNTAIN WATER AUTH OF JOLIETT,54,Schuylkill,Authority,Y,N,N,2003/01/01 00:00:00+00,3540026,12412640.2864345,16393.3116372003
15865,19613,AQUA PA GOULDSBORO,64,Wayne,Private Investor Owned,Y,N,N,2016/03/11 00:00:00+00,2640022,853521.182321305,6736.16656771698
15866,19759,HARRISON TWP WATER AUTH,02,Allegheny,Authority,N,Y,Y,2022/01/19 00:00:00+00,5020108,30626484.0264593,29355.6891750881
15867,19838,SPRUCE COURT APARTMENTS,46,Montgomery,Apartments,Y,N,N,2003/01/01 00:00:00+00,1460071,87017.48084013,1504.25172165013
15868,19339,AQUA PA HEX ACRES,40,Luzerne,Private Investor Owned,Y,N,N,2015/03/06 00:00:00+00,2400053,1067595.21684906,4840.54454501225
15869,19996,BERKS HILL ESTATES,06,Berks,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,3060058,41517.578954075,762.580135072747
15870,20094,HIDDEN VALLEY MHP,41,Lycoming,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4410160,46956.55088371,1100.09881199859
15871,20196,PENN LAKE VILLAGE MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200013,63681.3956953,1321.79174377875
15872,20198,CRESTVIEW MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200033,38435.75593301,847.744503041914
15873,20449,AQUA PA WOODMONT,52,Pike,Private Investor Owned,Y,N,N,2016/03/21 00:00:00+00,2520992,86812.310154975,1147.87058587851
15874,19980,MAPLEWOOD HEIGHTS MHP,66,Wyoming,Mobile Home Park,Y,N,N,2006/03/16 00:00:00+00,2660034,14707.02638745,485.614166456586
15875,65831,AQUA PA SUPERIOR MEADOWBROOK WATER SYS,06,Berks,Private Investor Owned,Y,N,N,2015/01/13 00:00:00+00,3060137,17644133.9718991,21153.3681121159
15876,19981,VILLAGE OF MOUNTAIN HEIGHTS MHP,66,Wyoming,Mobile Home Park,Y,N,N,2006/03/16 00:00:00+00,2660035,64535.179528485,1852.33226545996
15877,19026,WEST GROVE BORO,15,Chester,Municipal,Y,N,N,2018/02/20 00:00:00+00,1150105,2891436.9996999,7540.6411010532
15878,18626,LAZY K CAMPGROUND,06,Berks,Institutional Recreational,Y,N,N,2003/01/01 00:00:00+00,3060105,361910.848196735,3623.73467931197
15879,18416,PA AMER WATER CO ALL SEASONS SYS,52,Pike,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2520056,566912.660237755,2748.01910316686
15880,19467,TURBOTVILLE MUNI AUTH,49,Northumberland,Authority,Y,N,N,2024/03/05 00:00:00+00,4490016,2564623.56620681,9778.43859924223
15881,19442,NORTHAMPTON BORO MUNI AUTH,48,Northampton,Authority,N,Y,Y,2003/01/01 00:00:00+00,3480057,44901027.985195,120233.647828095
15882,18151,SOMERSET TWP MUNI AUTH OAK RIDGE,56,Somerset,Authority,N,N,Y,2003/01/01 00:00:00+00,4560046,32021939.3129395,103059.721922265
15883,18726,MONROEVILLE MUNI AUTH,02,Allegheny,Authority,N,N,Y,2003/01/01 00:00:00+00,5020027,66613974.2559897,60567.3899096395
15884,18724,BRADDOCK BORO WATER AUTH,02,Allegheny,Authority,N,N,Y,2003/01/01 00:00:00+00,5020007,3059690.14000796,7496.80426806809
15885,18731,CHESWICK BORO WATER DEPT,02,Allegheny,Municipal,N,N,Y,2003/01/01 00:00:00+00,5020008,1909218.70431103,5525.31728319871
15886,18733,EAST DEER TWP WATERWORKS,02,Allegheny,Municipal,N,N,Y,2003/01/01 00:00:00+00,5020013,9894144.29569628,19350.9415270976
15887,18735,FOX CHAPEL AUTH,02,Allegheny,Authority,N,N,Y,2023/02/17 00:00:00+00,5020040,64859063.0266817,46020.227330637
15888,37944,OAKDALE BORO,02,Allegheny,Authority,N,N,Y,2003/01/01 00:00:00+00,5020067,1782281.59579477,6543.19528445229
15889,18737,OAKMONT BORO MUNI AUTH,02,Allegheny,Authority,N,Y,Y,2003/01/01 00:00:00+00,5020036,173487966.798555,114162.679132037
15890,18757,SPRINGDALE TWP WATER DEPT,02,Allegheny,Municipal,N,N,Y,2003/01/01 00:00:00+00,5020021,9704709.62923292,20405.6725820177
15891,18742,TARENTUM BORO WATER DEPT,02,Allegheny,Municipal,N,Y,Y,2003/01/01 00:00:00+00,5020055,3616758.14293701,8672.2521923732
15892,18779,BEAVER BORO MUNI AUTH,04,Beaver,Authority,N,Y,Y,2015/03/30 00:00:00+00,5040009,4568052.64022833,11551.993605098
15893,20133,WHISPERING WOODS,04,Beaver,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5040049,40859.26050072,1094.71389225788
15894,18785,CONWAY BORO,04,Beaver,Authority,N,N,Y,2015/03/17 00:00:00+00,5040022,3031977.8066324,7929.60733121316
15895,18788,INDUSTRY BORO MUNI AUTH,04,Beaver,Authority,N,Y,Y,2003/01/01 00:00:00+00,5040036,22535170.9929606,27936.5540777443
15896,20132,FOREST BROOK MHP,04,Beaver,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5040048,224142.302484245,1888.69446522197
15897,18850,ROARING SPRING MUNI AUTH,07,Blair,Authority,Y,N,N,2006/03/17 00:00:00+00,4070019,3885921.88192271,17727.2105619613
15898,20123,PINEHURST ESTATES MHP,04,Beaver,Mobile Home Park,Y,N,N,2018/03/06 00:00:00+00,5040011,161867.90180897,1675.99399317511
15899,20055,HILLCREST COMMUNITIES,07,Blair,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4070045,70879.167672305,1087.73355858503
15900,18584,BEL AIR PARK APTS,07,Blair,Apartments,Y,N,N,2003/01/01 00:00:00+00,4070060,19330.678082245,575.978274711635
15901,18855,GREENFIELD TWP MUNI AUTH,07,Blair,Authority,Y,N,N,2003/01/01 00:00:00+00,4070058,2410478.63370733,11373.1446695208
15902,18857,MARTINSBURG MUNI AUTH,07,Blair,Authority,Y,N,N,2015/02/18 00:00:00+00,4070030,8933643.71561366,22249.5808527346
15903,18476,HENRIETTA MUTUAL WATER CO,07,Blair,Association,Y,N,N,2022/02/03 00:00:00+00,4070026,1067015.99979002,6835.25834541365
15904,18777,AMBRIDGE BORO WATER AUTH,04,Beaver,Authority,N,Y,Y,2015/03/23 00:00:00+00,5040008,99787489.6507878,56317.158349022
15905,18851,TYRONE BORO WATER DEPT,07,Blair,Authority,N,Y,N,2016/02/08 00:00:00+00,4070021,14311099.3225171,36095.3528651357
15906,18849,HOLLIDAYSBURG BORO AUTH,07,Blair,Authority,N,N,Y,2023/01/26 00:00:00+00,4070017,19905740.1541558,60773.2992233894
15907,18854,DUNCANSVILLE MUNI AUTH,07,Blair,Authority,Y,N,Y,2003/01/01 00:00:00+00,4070012,7814898.00898184,26666.7966979991
15908,18896,UPPER SOUTHAMPTON MUNI AUTH,09,Bucks,Authority,Y,N,Y,2003/01/01 00:00:00+00,1090063,28995013.1920704,22096.0340552609
15909,20341,BEAVER VALLEY MHP,36,Lancaster,Mobile Home Park,Y,N,N,2024/03/07 00:00:00+00,7360101,24832.297430955,739.455417454979
15910,18591,MAPLE LANE TOWNHOUSES,45,Monroe,Apartments,Y,N,N,2006/02/28 00:00:00+00,2450098,41123.185990955,932.537307851461
15911,20441,TUSCARORA VILLAGE PROP OWNERS ASSN,48,Northampton,Association,Y,N,N,2006/02/28 00:00:00+00,3480082,173918.91791173,1763.69159542821
15912,20414,OAKWOOD HEIGHTS MHP,67,York,Mobile Home Park,Y,N,N,2006/02/28 00:00:00+00,7670114,94374.14461088,1795.01870477429
15913,19499,KLINE TWP MUNI AUTH,54,Schuylkill,Authority,Y,Y,N,2006/03/18 00:00:00+00,3540014,7557592.60857383,21810.386723682
15914,19303,LEHIGH CNTY AUTH ALLENTOWN DIV,39,Lehigh,Authority,Y,Y,Y,2021/05/21 00:00:00+00,3390024,93620499.1898063,91991.4741307254
15915,18891,RICHLANDTOWN WATER DEPT,09,Bucks,Municipal,Y,N,N,2003/01/01 00:00:00+00,1090057,1108531.87503812,4945.83896410476
15916,18882,QUAKERTOWN MUNI WATERWORKS,09,Bucks,Municipal,Y,N,N,2021/03/04 00:00:00+00,1090082,14816340.0638796,32071.7829465316
15917,18197,DUBLIN BORO,09,Bucks,Municipal,Y,N,Y,2015/03/24 00:00:00+00,1090107,2465380.41920971,8847.168066217
15918,19791,GREENTOP MOBILE HOME PARK,09,Bucks,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,1090060,126449.466782415,1638.04042798233
15919,18872,LOWER BUCKS CNTY JT MUNI AUTH,09,Bucks,Authority,Y,Y,Y,2003/01/01 00:00:00+00,1090026,53453202.0535063,42287.6163678415
15920,18138,NWWA PINE RUN COMM,09,Bucks,Institutional Health,Y,N,Y,2022/01/11 00:00:00+00,1090098,357106.751811965,2638.65136364877
15921,18209,UPPER MAKEFIELD TWP HERITAGE H,09,Bucks,Municipal,Y,N,N,2015/03/24 00:00:00+00,1090122,2212369.5397811,8218.41263024917
15922,18897,NWWA WARRINGTON TWP,09,Bucks,Municipal,Y,N,Y,2022/01/11 00:00:00+00,1090070,61377199.4506385,37027.8437463996
15923,18926,BLACKLICK VALLEY MUNI AUTH,11,Cambria,Authority,N,N,Y,2023/05/18 00:00:00+00,4110077,37894431.8556224,71286.0579105361
15924,66973,AQUA PA BRISTOL,46,Bucks,Private Investor Owned,Y,Y,Y,2023/06/30 00:00:00+00,1090001,58921719.4956037,39317.4528596039
15925,18470,PA AMER WATER CO MILFORD LANDING,52,Pike,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2520085,1746231.69505488,6545.64814402922
15926,18916,CRESSON BORO WATER SYS,11,Cambria,Municipal,N,N,Y,2003/01/01 00:00:00+00,4110030,2064605.88992655,7259.58231231812
15927,18933,DEAN TWP WATER SYS,11,Cambria,Authority,Y,N,N,2016/01/10 00:00:00+00,4110042,22290599.8053524,29018.036366756
15928,18918,GALLITZIN BORO,11,Cambria,Authority,Y,N,Y,2003/01/01 00:00:00+00,4110011,4805836.97710629,13229.1242756261
15929,18301,KINGDOM HILLS MOBILE HOME PARK,11,Cambria,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4110005,202028.15883044,2106.22620940472
15930,18924,MARSTELLER COMM WATER AUTH,11,Cambria,Authority,Y,N,N,2003/01/01 00:00:00+00,4110020,2716170.11832637,6493.62349549745
15931,20057,NAGLE TRAILER COURT,11,Cambria,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4110010,39620.75068779,991.404220026168
15932,18919,NANTY GLO WATER AUTH,11,Cambria,Authority,N,Y,Y,2015/06/08 00:00:00+00,4110023,11053491.1490292,42690.9644320723
15933,18920,PATTON BOROUGH,11,Cambria,Municipal,Y,N,N,2003/01/01 00:00:00+00,4110024,4956682.85951916,13068.9181643795
15934,18950,WEST CARROLL TWP W&S AUTH-BAKERTON,11,Cambria,Authority,N,Y,Y,2003/01/01 00:00:00+00,4110058,2664768.0966871,16333.6284974236
15935,18951,WEST CARROLL TWP W&S AUTH-ST BENEDICT,11,Cambria,Authority,Y,Y,N,2003/01/01 00:00:00+00,4110061,1684147.83951654,8358.64135421355
15936,18861,WILLIAMSBURG BORO WATER DEPT,07,Blair,Authority,Y,N,N,2016/02/19 00:00:00+00,4070022,3156611.52588998,30901.40947133
15937,18914,GREATER JOHNSTOWN WATER AUTH (RIVERSIDE & SALTLICK),11,Cambria,Authority,N,Y,Y,2016/01/06 00:00:00+00,4110034,162943290.245382,120108.373077413
15938,18965,NESQUEHONING BORO AUTH,13,Carbon,Authority,Y,Y,N,2021/04/06 00:00:00+00,3130026,12917865.497524,21042.4631909586
15939,18963,BEAVER RUN WATER ASSN,13,Carbon,Association,Y,N,N,2015/03/30 00:00:00+00,3130038,349144.5459067,2638.43036378066
15940,18602,BLUE MOUNTAIN VIEW,13,Carbon,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,3130050,107852.18940357,1343.74528766826
15941,18962,BOWMANSTOWN BORO AUTH,13,Carbon,Authority,Y,N,N,2003/01/01 00:00:00+00,3130021,3621644.26374378,7658.46983571418
15942,18620,CAN DO INC MCADOO,13,Carbon,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,3130837,2236378.70117734,5750.18311926197
15943,20006,CHESTNUT RIDGE MHP,13,Carbon,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,3130011,118231.689120295,1532.38284009106
15944,18444,BLUE HERON HOMEOWNERS ASSN,13,Carbon,Private Investor Owned,Y,N,N,2010/03/26 00:00:00+00,3130040,306977.816582965,2594.00174039398
15945,18280,DS WATER CO,13,Carbon,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,3130030,123488.50404073,1433.80476402267
15946,18941,HIGHLAND S AND W AUTH,11,Cambria,Authority,Y,Y,N,2022/08/16 00:00:00+00,4110017,350167400.786591,334891.923951507
15947,19566,PA AMER WATER CO THOMPSON DIST,58,Susquehanna,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2580026,1506320.68867119,5976.3208691318
15948,20013,MIDLAKES WATER SYS,13,Carbon,Private Investor Owned,Y,N,N,2018/02/21 00:00:00+00,3130037,5976391.99347331,20000.8960020403
15949,18687,NORTHSIDE HEIGHTS ESTS,13,Carbon,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,3130051,253883.3682816,2038.18817075822
15950,18966,SUMMIT HILL MUNI WATER AUTH,13,Carbon,Authority,Y,N,N,2022/03/21 00:00:00+00,3130013,2341104.14115638,11831.2068102455
15951,18663,SUMMIT MGMT UTILITIES,13,Carbon,Association,Y,N,N,2003/01/01 00:00:00+00,3130053,2299450.28541577,6700.20806156324
15952,20010,WEINER MOBILE ESTS,13,Carbon,Mobile Home Park,Y,N,Y,2003/01/01 00:00:00+00,3130029,65532.06262388,1030.35357308546
15953,19014,AVONDALE BORO WATER,15,Chester,Municipal,Y,N,N,2016/04/05 00:00:00+00,1150005,2253607.64453199,5849.61012451915
15954,19807,CAMPHILL SPEC SCH BEAVER RUN,15,Chester,Institutional Correctional,Y,N,N,2003/01/01 00:00:00+00,1150039,468915.3847839,3036.20629597005
15955,20432,CAMPHILL VILLAGE KIMBERTON,15,Chester,Institutional Health,Y,N,N,2021/04/05 00:00:00+00,1150168,321392.408514205,3119.7785221128
15956,18558,COCHRANVILLE MHP,15,Chester,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,1150202,41196.24320502,805.889305799197
15957,20502,INDEPENDENCE MHP,15,Chester,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,1150183,243223.35775199,1967.64829014611
15958,19011,KENNETT SQUARE BORO,15,Chester,Municipal,Y,N,Y,2003/01/01 00:00:00+00,1150108,7207890.93796843,15650.3880778499
15959,19010,DOWNINGTOWN MUNI WATER AUTH,15,Chester,Authority,Y,Y,Y,2003/01/01 00:00:00+00,1150026,13651711.0911651,22148.5801695642
15960,18260,DEVEREUX FOUNDATION BRANDYWINE,15,Chester,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,1150037,3193761.83019666,7155.1013972354
15961,19814,LAZY ACRES MHP,15,Chester,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,1150048,61398.60445357,1018.70022999245
15962,44563,PHILLIPS MUSHROOM FARMS,15,Chester,Apartments,Y,N,N,2003/01/01 00:00:00+00,1150214,152519.02182022,1796.82764697624
15963,49494,SPRING RUN ESTATES,15,Chester,Apartments,Y,N,N,2021/04/02 00:00:00+00,1150216,396251.81117555,3446.60919443178
15964,18574,STONE BARN APTS,15,Chester,Apartments,Y,N,N,2016/04/05 00:00:00+00,1150204,451759.94289751,2821.31417750514
15965,19801,TAYLORS MHP,15,Chester,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,1150015,170656.138585575,1769.88519262925
15966,44623,KENNERDELL NORTH WATER SYS,61,Venango,Association,Y,N,N,2006/02/28 00:00:00+00,6610859,729621.67739427,4220.25078952024
15967,18146,WATROUS WATER ASSN,59,Tioga,Association,Y,N,N,2018/02/22 00:00:00+00,2590029,498112.8636103,4330.9396443922
15968,18783,BRIGHTON TWP MUNI AUTH,04,Beaver,Authority,N,N,Y,2015/03/31 00:00:00+00,5040017,80240540.4776021,44198.4745201603
15969,19969,PA AMER WATER CO INDIAN ROCKS,64,Wayne,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2640047,5214506.45076515,9014.59539180082
15970,19647,PAW WINOLA WATER,66,Wyoming,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2660004,1061059.03124073,4649.59034346266
15971,19439,PA AMER WATER CO BANGOR DIST,48,Northampton,Private Investor Owned,Y,Y,N,2024/03/05 00:00:00+00,3480038,29140195.2702856,60412.6054848111
15972,18630,BCWSA ST STEPHENS GREENE,15,Chester,Municipal,Y,N,N,2016/01/15 00:00:00+00,1150210,350608.6311184,2449.27115658959
15973,49752,NORTH COVENTRY WATER SYSTEM,15,Chester,Municipal,N,N,Y,2016/03/29 00:00:00+00,1150220,10777535.8924154,28822.8359529566
15974,18479,ELVERSON WATER CO INC,15,Chester,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,1150191,12091679.8739284,19902.9250186148
15975,19073,CATAWISSA BORO MUNI WATER AUTH,19,Columbia,Authority,Y,Y,N,2022/03/28 00:00:00+00,4190011,3018943.41383786,9730.83580307927
15976,18928,CARROLLTOWN BORO MUNI AUTH,11,Cambria,Authority,Y,N,N,2020/03/11 00:00:00+00,4110004,3612311.50964373,18296.0095301385
15977,18667,SIGNATURE HEALTHCARE BLOOM R&W,19,Columbia,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,4190026,60561.920216795,1037.89106297593
15978,18403,BROOKSIDE VILLAGE MHP,19,Columbia,Mobile Home Park,Y,N,N,2015/03/26 00:00:00+00,4190019,250535.901459085,2016.21041301302
15979,20070,HELLERS MHP,19,Columbia,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4190286,28128.011555205,781.504341222382
15980,19075,AQUA PA MIFFLIN TWP,19,Columbia,Municipal,Y,N,N,2003/01/01 00:00:00+00,4190016,3807648.83505127,9269.89535363293
15981,19076,MILLVILLE MUNI WATER AUTH,19,Columbia,Authority,Y,Y,N,2003/01/01 00:00:00+00,4190017,4462540.22115061,11189.1516514489
15982,20067,MOUNTAIN VIEW ESTATES MHP,19,Columbia,Mobile Home Park,Y,N,N,2016/02/09 00:00:00+00,4190021,106446.926483485,1332.55557718895
15983,19077,ORANGEVILLE BORO WATER AUTH,19,Columbia,Authority,Y,N,N,2003/01/01 00:00:00+00,4190012,424787.495797545,3952.38358959749
15984,20069,THE GARDENS AT ORGANGEVILLE,19,Columbia,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,4190285,11148.085666585,426.679648820136
15985,18268,STONY BROOK CIRCLE MHP,19,Columbia,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,4190020,450767.799131735,3353.87734755623
15986,19085,CONNEAUT LAKE BORO MUNI AUTH,20,Crawford,Authority,Y,N,N,2003/01/01 00:00:00+00,6200015,967827.37901901,6955.66594760916
15987,19093,CONNEAUT LAKE PARK INC,20,Crawford,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,6200018,612687.053444735,5053.66191491357
15988,19084,COCHRANTON BORO WATER DEPT,20,Crawford,Municipal,Y,N,N,2003/01/01 00:00:00+00,6200008,5147565.05504832,11122.8714127609
15989,20204,TITUSVILLE ESTATES MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200053,112742.24781618,1612.96617931045
15990,20258,COUNTRY VILLAGE MOBILE ESTATES,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6430064,324659.66315943,2501.41361496492
15991,20467,HARDWOOD ESTATES MH COMMUNITY,20,Crawford,Mobile Home Park,Y,N,N,2017/01/06 00:00:00+00,6200010,92820.563627835,1311.6776807111
15992,18688,EAGLE CREST MANOR MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200074,146435.0583226,1961.64822028821
15993,52650,KITTANNING PLUMCREEK WATER AUTH,03,Armstrong,Authority,N,N,Y,2006/02/06 00:00:00+00,5030013,6348142.56496121,47715.0141027869
15994,18264,FOREST GREEN ESTATES,20,Crawford,Private Investor Owned,Y,N,Y,2015/03/13 00:00:00+00,6200067,101187.08107522,1453.94956469876
15995,19089,GUYS MILLS MUTUAL WATER ASSN,20,Crawford,Association,Y,N,N,2023/01/23 00:00:00+00,6200062,347358.27064496,3564.7945730615
15996,20203,HAYFIELD ESTATES MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200049,60245.65500271,1101.3439161555
15997,18266,MEADVILLE HOUSING CORP NORTHGATE,20,Crawford,Apartments,Y,N,N,2015/03/04 00:00:00+00,6200035,88760.30285059,1351.97812351226
15998,20194,MITCHELL LAKE MHP,20,Crawford,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,6200002,82671.67032342,1611.55987010988
15999,19781,BUCKINGHAM VLY REHAB & NURSING CTR,09,Bucks,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,1090002,11511.15177286,429.838728517476
16000,18191,NESHAMINY MANOR,09,Bucks,Institutional Health,N,N,Y,2015/05/12 00:00:00+00,1090093,1586412.08632596,7116.35723409362
16001,18356,CEDAR MANOR MHP,22,Dauphin,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,7220002,560420.343386965,3295.62700457204
16002,20296,CRESTVIEW VILLAGE MHP,22,Dauphin,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7220024,89475.90533597,1204.47849948468
16003,20297,HI LAND MHP,22,Dauphin,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7220025,71495.166339615,1388.18440032959
