_id,parcel_id,address,zip_code,owner,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
79492,0042M00056000000,"3014 ZEPHYR AVE, Pittsburgh, 15204",15204,CITY OF PITTSBURGH,Condemned/Dead End Property,2021-04-09,Fail,2,0042M00056000000,Active,40.4568235688,-80.0536350255,Sheraden,2,20
79493,0124H00019000000,"1257 ALBUM ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2020-06-26,Fail,2,0124H00019000000,Active,40.4696727866,-79.9019386175,Lincoln-Lemington-Belmar,9,12
79494,0124H00019000000,"1257 ALBUM ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2024-04-10,Pass,0,0124H00019000000,Active,40.4696727866,-79.9019386175,Lincoln-Lemington-Belmar,9,12
79495,0094F00120000000,"414 KIRK AVE, Pittsburgh, 15227",15227,"",Condemned/Dead End Property,2023-06-30,Pass,0,0094F00120000000,Active,40.3917473433,-79.9769697427,Carrick,4,29
79496,0077N00321000000,"115 HAWKINS AVE, Pittsburgh, PA 15214",15214,PITTSBURGH LAND BANK,Condemned/Dead End Property,2021-03-02,Fail,1,0077N00321000000,Active,40.4722063101,-80.0148513132,Perry South,6,26
79497,0060E00209000000,"1317 NOBLES LN, Pittsburgh, 15210",15210,MCCRANOR JAMES,Condemned/Dead End Property,2022-02-07,Fail,2,0060E00209000000,Active,40.400584639,-79.9976062142,Carrick,4,29
79498,0032E00178000000,"614 RECTENWALD ST, Pittsburgh, 15210",15210,TRISTATE BUILDERS GROUP LLC,Condemned/Dead End Property,2023-07-25,Fail,1,0032E00178000000,Active,40.4094175095,-79.9799545276,Mt. Oliver,3,16
79499,0022B00210000000,No primary address specified,15212,NESTOR GLENN J & ALICE R (W),Condemned/Dead End Property,2025-06-05,Pass,0,0022B00210000000,Active,40.4607997248,-80.0262185517,California-Kirkbride,6,21
79500,0174A00301000000,"7048 HERMITAGE ST, Pittsburgh, 15208",15208,CITY OF PITTSBURGH,Condemned/Dead End Property,2021-10-18,Fail,2,0174A00301000000,Active,40.4607246425,-79.898377065,Homewood North,9,13
79501,0054J00079000000,"405 SALINE ST, Pittsburgh, 15207",15207,KIPILLER TRUST AGREEMENT I,Condemned/Dead End Property,2025-06-16,Fail,1,0054J00079000000,Active,40.4278155226,-79.946558653,Greenfield,5,14
79502,0174L00028000000,"7417 IDLEWILD ST, Pittsburgh, 15208",15208,PIPPINS SHERWIN D,Condemned/Dead End Property,2020-09-01,Fail,3,0174L00028000000,Active,40.4571774995,-79.890721629,Homewood North,9,13
79503,0096J00210000000,"1502 BERKSHIRE AVE, Pittsburgh, 15226",15226,CHEN JESSE,Condemned/Dead End Property,2020-07-21,Fail,2,0096J00210000000,Active,40.3874634229,-80.0134307814,Brookline,4,19
79504,0007B00142000000,"916 MANHATTAN ST, Pittsburgh, PA 15233",15233,TERIS THEODORE,Condemned/Dead End Property,2020-06-05,Fail,1,0007B00142000000,Active,40.4509595335,-80.02516873,Manchester,6,21
79505,0046J00280000000,"229 CHESTER AVE, Pittsburgh, 15214",15214,MILLER HAROLD,Condemned/Dead End Property,2022-09-08,Pass,0,0046J00280000000,Active,40.46703465,-80.0127995104,Perry South,6,26
79506,0046J00280000000,"229 CHESTER AVE, Pittsburgh, 15214",15214,MILLER HAROLD,Condemned/Dead End Property,2024-03-21,Fail,2,0046J00280000000,Active,40.46703465,-80.0127995104,Perry South,6,26
79507,0010D00257000000,No primary address specified,15219,RYAN HERBERT & DELLA,Condemned/Dead End Property,2022-02-14,,,0010D00257000000,Active,40.4506959497,-79.9681099548,Middle Hill,6,5
79508,0057C00088000000,"47 ALMEDA ST, Pittsburgh, 15207",15207,"",Condemned/Dead End Property,2023-11-30,Fail,2,0057C00088000000,Active,40.4035741823,-79.9399726647,Hazelwood,5,15
79509,0057C00088000000,"47 ALMEDA ST, Pittsburgh, 15207",15207,"",Condemned/Dead End Property,2024-03-27,Pass,0,0057C00088000000,Active,40.4035741823,-79.9399726647,Hazelwood,5,15
79510,0014J00123000000,No primary address specified,15210,KELLER CLIFFORD W,Condemned/Dead End Property,2020-09-22,Pass,0,0014J00123000000,Active,40.4185060162,-79.996101935,Allentown,3,18
79511,0023C00002000000,"11 BELLEAU ST, Pittsburgh, 15214",15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2021-01-29,Pass,0,0023C00002000000,Active,40.4623744067,-80.0077287558,Fineview,1,25
79512,0004N00169000000,"28 MARNE Way, Pittsburgh, PA 15211",15211,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-03,Fail,2,0004N00169000000,Active,40.4238513444,-80.0129313347,Mount Washington,2,19
79513,0084G00127000000,"243 EMERSON ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2023-07-25,Fail,1,0084G00127000000,Active,40.4580687628,-79.9231388198,Shadyside,8,7
79514,0094N00037000000,"2539 BROWNSVILLE RD #6, Pittsburgh, PA 15210",15210,URBAN REDEVELOPMENT AUTHORITY OF PITTSBURGH,Condemned/Dead End Property,2020-12-03,Fail,2,0094N00037000000,Active,40.3864917556,-79.979058736,Carrick,4,29
79515,0010R00108000000,No primary address specified,15219,ELLISON FREDERICK,Condemned/Dead End Property,2021-02-18,Pass,0,0010R00108000000,Active,40.4454382352,-79.9719116224,Middle Hill,6,5
79516,0033B00249000000,"316 ARABELLA ST, Pittsburgh, 15210",15210,GILSTRAP STEPHEN PAUL SR,Condemned/Dead End Property,2022-08-24,Fail,2,0033B00249000000,Active,40.4123703249,-79.9937345104,Knoxville,3,30
79517,0023H00275000000,"67 FOUNTAIN ST, Pittsburgh, 15212",15212,CLARKE DONALD,Condemned/Dead End Property,2020-07-07,Fail,3,0023H00275000000,Active,40.4587917396,-80.0031886321,Fineview,1,25
79518,0023H00275000000,"67 FOUNTAIN ST, Pittsburgh, 15212",15212,CLARKE DONALD,Condemned/Dead End Property,2023-09-20,Pass,0,0023H00275000000,Active,40.4587917396,-80.0031886321,Fineview,1,25
79519,0056N00199000000,"5110 LADORA Way, Pittsburgh, PA 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2026-03-03,Fail,1,0056N00199000000,Active,40.4060829653,-79.947172005,Hazelwood,5,15
79520,0095H00096000000,"2219 BROWNSVILLE RD, Pittsburgh, 15210",15210,NEPAL DEWAKAR,Condemned/Dead End Property,2023-11-07,Fail,2,0095H00096000000,Active,40.3908351029,-79.9859213732,Carrick,4,29
79521,0083G00130000000,"727 N BEATTY ST, Pittsburgh, 15206",15206,VARGO LISA J,Condemned/Dead End Property,2025-05-01,Fail,2,0083G00130000000,Active,40.4691932837,-79.9228757944,East Liberty,9,11
79522,0046N00197000000,"2117 WILSON AVE, Pittsburgh, 15214",15214,SHILPI SK,Condemned/Dead End Property,2022-06-08,Fail,2,0046N00197000000,Active,40.4641835578,-80.0127776386,Perry South,6,25
79523,0014P00122000000,"410 GRIMES AVE, Pittsburgh, 15210",15210,ALASKA BULL MOOSE LLC,Condemned/Dead End Property,2020-12-08,Fail,2,0014P00122000000,Active,40.4153387067,-79.9928939748,Knoxville,3,30
79524,0014P00122000000,"410 GRIMES AVE, Pittsburgh, 15210",15210,ALASKA BULL MOOSE LLC,Condemned/Dead End Property,2024-03-27,,,0014P00122000000,Active,40.4153387067,-79.9928939748,Knoxville,3,30
79525,0004S00176000000,"416 IBERIA ST, Pittsburgh, 15211",15211,HALPIN BARBARA D,Condemned/Dead End Property,2021-02-17,Pass,0,0004S00176000000,Active,40.4242313496,-80.0002093571,Mount Washington,3,18
79526,0004S00176000000,"416 IBERIA ST, Pittsburgh, 15211",15211,HALPIN BARBARA D,Condemned/Dead End Property,2023-03-06,Fail,2,0004S00176000000,Active,40.4242313496,-80.0002093571,Mount Washington,3,18
79527,0022L00226000000,"1122 LIVERPOOL ST, Pittsburgh, 15233",15233,CITY OF PITTSBURGH,Condemned/Dead End Property,2023-03-29,Fail,2,0022L00226000000,Active,40.4559200536,-80.0226227818,Manchester,6,21
79528,0014E00071000000,No primary address specified,15210,FRENCH JAMES & DONA JO WHITE,Condemned/Dead End Property,2024-01-08,,,0014E00071000000,Active,40.4192680188,-79.9981496278,Beltzhoover,3,18
79529,0185S00270000000,"1105 STOCK ST, Pittsburgh, PA 15207",15207,UDDIN MD SALA,Condemned/Dead End Property,2024-10-15,Fail,1,0185S00270000000,Active,40.3665491035,-79.9172032976,Lincoln Place,5,31
79530,0045M00024000000,"2443 N CHARLES ST, Pittsburgh, PA 15214",15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2024-11-25,Fail,1,0045M00024000000,Active,40.4663517471,-80.0201543583,Perry South,6,26
79531,0125A00207000000,"228 MAYFLOWER ST, Pittsburgh, 15206",15206,EAST LIBERTY DEVELOPMENT INC,Condemned/Dead End Property,2021-08-31,Fail,1,0125A00207000000,Active,40.461562321,-79.9132399026,Larimer,9,12
79532,0125A00207000000,"228 MAYFLOWER ST, Pittsburgh, 15206",15206,EAST LIBERTY DEVELOPMENT INC,Condemned/Dead End Property,2024-02-15,,,0125A00207000000,Active,40.461562321,-79.9132399026,Larimer,9,12
79533,0125H00334000000,"7005 1/2 BENNETT ST, Pittsburgh, 15208",15208,VALKYRIE REAL ESTATE LLC,Condemned/Dead End Property,2022-03-30,Fail,2,0125H00334000000,Active,40.4576777956,-79.9011016631,Homewood South,9,13
79534,0174L00005000000,No primary address specified,15208,MCCLESTER MILDRED,Condemned/Dead End Property,2026-01-20,,,0174L00005000000,Active,40.4574697035,-79.8906060517,Homewood North,9,13
79535,0014G00302000000,No primary address specified,15210,DYBIEC EDWARD J & NETTIE M,Condemned/Dead End Property,2023-06-26,Pass,0,0014G00302000000,Active,40.4208178517,-79.988098594,South Side Slopes,3,17
79536,0174L00310000000,No primary address specified,15208,ROGERS DOLORES,Condemned/Dead End Property,2022-04-01,Pass,0,0174L00310000000,Active,40.4569938998,-79.8891118663,Homewood North,9,13
79537,0174K00030000000,"7310 IDLEWILD ST, Pittsburgh, 15208",15208,WESLEY DAISY,Condemned/Dead End Property,2025-12-02,,,0174K00030000000,Active,40.457357995,-79.8933678675,Homewood North,9,13
79538,0174K00030000000,"7310 IDLEWILD ST, Pittsburgh, 15208",15208,WESLEY DAISY,Condemned/Dead End Property,2026-02-12,Fail,2,0174K00030000000,Active,40.457357995,-79.8933678675,Homewood North,9,13
79539,0174B00228000000,"7333 MOUNT VERNON ST, Pittsburgh, 15208",15208,TEDDER DOMINIC W,Condemned/Dead End Property,2022-05-13,Fail,2,0174B00228000000,Active,40.4606190575,-79.8915079991,Homewood North,9,13
79540,0026D00008000000,"416 ELLA ST, Pittsburgh, 15224",15224,"",Condemned/Dead End Property,2021-02-18,Fail,2,0026D00008000000,Active,40.4615965238,-79.9532936957,Bloomfield,7,8
79541,0026D00008000000,"416 ELLA ST, Pittsburgh, 15224",15224,"",Condemned/Dead End Property,2023-02-15,Fail,1,0026D00008000000,Active,40.4615965238,-79.9532936957,Bloomfield,7,8
79542,0015M00297000000,"306 CHALFONT ST, Pittsburgh, 15210",15210,CLARK IDA L,Condemned/Dead End Property,2023-09-05,,,0015M00297000000,Active,40.4164273832,-80.0019401377,Beltzhoover,3,18
79543,0015M00297000000,"306 CHALFONT ST, Pittsburgh, 15210",15210,CLARK IDA L,Condemned/Dead End Property,2023-09-05,Fail,2,0015M00297000000,Active,40.4164273832,-80.0019401377,Beltzhoover,3,18
79544,0026N00092000000,"3368 WEBSTER AVE, Pittsburgh, 15219",15219,"",Condemned/Dead End Property,2024-02-29,Fail,3,0026N00092000000,Active,40.4541452529,-79.962665475,Upper Hill,6,5
79545,0026N00092000000,"3368 WEBSTER AVE, Pittsburgh, 15219",15219,"",Condemned/Dead End Property,2024-02-29,Fail,1,0026N00092000000,Active,40.4541452529,-79.962665475,Upper Hill,6,5
79546,0014G00062000000,No primary address specified,15210,TRZCINSKI JEROME,Condemned/Dead End Property,2020-12-09,Pass,0,0014G00062000000,Active,40.419002977,-79.9902471938,Allentown,3,18
79547,0080G00201000000,"5116 DRESDEN Way, Pittsburgh, PA 15201",15201,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-06-19,Fail,2,0080G00201000000,Active,40.4784901984,-79.954875665,Upper Lawrenceville,7,10
79548,0173B00121000000,"1614 LINCOLN AVE, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2020-09-03,Fail,2,0173B00121000000,Active,40.470684342,-79.8919768582,Lincoln-Lemington-Belmar,9,12
79549,0173B00121000000,"1614 LINCOLN AVE, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2022-08-29,Pass,0,0173B00121000000,Active,40.470684342,-79.8919768582,Lincoln-Lemington-Belmar,9,12
79550,0011K00075000000,"4 SENECA ST, Pittsburgh, PA 15219",15219,ECKENRODE LINDA S,Condemned/Dead End Property,2021-01-13,Fail,2,0011K00075000000,Active,40.4374240176,-79.9757100997,Bluff,6,4
79551,0015L00238000000,No primary address specified,15210,EVANS WILLIAM H & THERESA O (W),Condemned/Dead End Property,2024-08-19,Pass,0,0015L00238000000,Active,40.4174447959,-80.0052279978,Beltzhoover,3,18
79552,0046A00123000000,No primary address specified,15214,DOOLEY JAMES R & JUDITH K (W),Condemned/Dead End Property,2025-09-03,Pass,0,0046A00123000000,Active,40.4712196188,-80.0134045709,Perry South,6,26
79553,0020R00009000000,"726 BUCYRUS ST, Pittsburgh, 15220",15220,OVERTON JAMES R,Condemned/Dead End Property,2023-01-24,Fail,1,0020R00009000000,Active,40.4452804257,-80.0405838436,Elliott,2,20
79554,0020R00009000000,"726 BUCYRUS ST, Pittsburgh, 15220",15220,OVERTON JAMES R,Condemned/Dead End Property,2024-09-24,Fail,2,0020R00009000000,Active,40.4452804257,-80.0405838436,Elliott,2,20
79555,0020R00002000000,"728 RUDOLPH ST, Pittsburgh, 15220",15220,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-09,Fail,1,0020R00002000000,Active,40.4454221851,-80.0409698465,Elliott,2,20
79556,0050M00050000000,"5335 KINCAID ST, Pittsburgh, 15224",15224,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-05-28,Fail,3,0050M00050000000,Active,40.4665479289,-79.9365011594,Garfield,9,10
79557,0076N00200000000,"3054 FREDERICK ST, Pittsburgh, 15212",15212,OLD CHRISTOPHER & SAMANTHA,Condemned/Dead End Property,2020-11-12,Fail,1,0076N00200000000,Active,40.473276456,-80.0305494955,Marshall-Shadeland,6,27
79558,0174K00324000000,"7346 BENNETT ST, Pittsburgh, 15208",15208,CITY OF PITTSBURGH,Condemned/Dead End Property,2022-05-16,Fail,2,0174K00324000000,Active,40.4553578292,-79.8927327449,Homewood South,9,13
79559,0174K00117000001,"7313 FRANKSTOWN AVE, Pittsburgh, 15208",15208,ANGELL BOLEN VETERAN ASSN INC,Condemned/Dead End Property,2020-08-28,Fail,2,0174K00117000001,Active,40.4569449038,-79.8935062641,Homewood North,9,13
79560,0174K00117000001,"7313 FRANKSTOWN AVE, Pittsburgh, 15208",15208,ANGELL BOLEN VETERAN ASSN INC,Condemned/Dead End Property,2024-03-01,Pass,0,0174K00117000001,Active,40.4569449038,-79.8935062641,Homewood North,9,13
79561,0046F00176000000,"109 MAYWOOD ST, Pittsburgh, 15214",15214,BODI CHARLES,Condemned/Dead End Property,2020-07-16,Fail,2,0046F00176000000,Active,40.4676109952,-80.0108794908,Perry South,6,26
79562,0046F00176000000,"109 MAYWOOD ST, Pittsburgh, 15214",15214,BODI CHARLES,Condemned/Dead End Property,2022-12-19,Pass,0,0046F00176000000,Active,40.4676109952,-80.0108794908,Perry South,6,26
79563,0044D00230000000,"2845 CALIFORNIA AVE, Pittsburgh, 15212",15212,PRICE DONALD LLOYD JR,Condemned/Dead End Property,2022-09-09,Pass,0,0044D00230000000,Active,40.4700185168,-80.0362413188,Marshall-Shadeland,6,27
79564,0175C00235000000,No primary address specified,15221,WATSON CECELIA,Condemned/Dead End Property,2020-10-20,Pass,0,0175C00235000000,Active,40.4509290688,-79.8889167755,Homewood South,9,13
79565,0010D00252000000,"643 HOLLACE ST, Pittsburgh, 15219",15219,SMITH DARNELL,Condemned/Dead End Property,2020-07-17,Fail,2,0010D00252000000,Active,40.4508895911,-79.9682306852,Middle Hill,6,5
79566,0010C00026000000,"2526 BEDFORD AVE, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-07-10,Fail,2,0010C00026000000,Active,40.4505154555,-79.971835177,Bedford Dwellings,6,5
79567,0046R00059000000,"1920 MOUNTFORD AVE, Pittsburgh, 15214",15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-04,Fail,1,0046R00059000000,Active,40.4629651226,-80.007045234,Fineview,1,25
79568,0024F00084000000,"1007 SALTER Way, Pittsburgh, PA 15212",15212,"BEYOND MEASURES INVESTMENTPROPERTIES, LLC",Condemned/Dead End Property,2022-06-02,Fail,1,0024F00084000000,Active,40.4586848092,-79.9947938043,Spring Garden,1,23
79569,0057G00341000000,"1 ALLEGHENY TER, Pittsburgh, 15207",15207,DZIEKAN PATRICIA,Condemned/Dead End Property,2025-06-16,Fail,1,0057G00341000000,Active,40.4008162588,-79.9370605034,Glen Hazel,5,15
79570,0124N00392000000,"504 PAULSON AVE, Pittsburgh, 15206",15206,DOBIS WORLDWIDE LLC,Condemned/Dead End Property,2024-10-03,Pass,0,0124N00392000000,Active,40.4633101908,-79.9120128784,Larimer,9,12
79571,0004P00304000000,"222 KRAMER Way, Pittsburgh, PA 15211",15211,ASAN INVESTMENTS LLC,Condemned/Dead End Property,2022-03-22,Fail,1,0004P00304000000,Active,40.4243492006,-80.0079364605,Mount Washington,2,19
79572,0056L00071000000,"234 E ELIZABETH ST, Pittsburgh, 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-07-29,Fail,1,0056L00071000000,Active,40.40744135,-79.9401615921,Hazelwood,5,15
79573,0056L00071000000,"234 E ELIZABETH ST, Pittsburgh, 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-10-25,Pass,0,0056L00071000000,Active,40.40744135,-79.9401615921,Hazelwood,5,15
79574,0013R00273000000,"2501 SPRING ST, Pittsburgh, 15210",15210,L6 HOLDINGS LIMITED,Condemned/Dead End Property,2025-11-17,Fail,2,0013R00273000000,Active,40.4161573758,-79.9714726935,Arlington,3,16
79575,0173C00259000000,"7280 VERONA BLVD, Pittsburgh, 15235",15206,VR NVR LLC,Condemned/Dead End Property,2020-09-09,Fail,2,0173C00259000000,Active,40.4707902915,-79.8884763159,Lincoln-Lemington-Belmar,9,12
79576,0173C00259000000,"7280 VERONA BLVD, Pittsburgh, 15235",15206,VR NVR LLC,Condemned/Dead End Property,2024-03-27,,,0173C00259000000,Active,40.4707902915,-79.8884763159,Lincoln-Lemington-Belmar,9,12
79577,0173P00161000000,No primary address specified,15206,MARTIN JANET LOUISE,Condemned/Dead End Property,2020-12-30,Fail,2,0173P00161000000,Active,40.4627120797,-79.8922645632,Lincoln-Lemington-Belmar,9,12
79578,0174M00389000000,"7801 FRANKSTOWN AVE, Pittsburgh, 15208",15221,LAWSON MICHELLE,Condemned/Dead End Property,2020-08-28,Fail,2,0174M00389000000,Active,40.455400477,-79.8863264322,Homewood North,9,13
79579,0027B00070000000,"770 BRYN MAWR RD, Pittsburgh, PA 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-06,Fail,2,0027B00070000000,Active,40.452328111,-79.9606850125,Upper Hill,6,5
79580,0040K00034000000,"169 CLEARVIEW AVE, Pittsburgh, 15205",15205,WICKETT JOHN L,Condemned/Dead End Property,2026-01-27,,,0040K00034000000,Active,40.4369143601,-80.0581575434,Westwood,2,28
79581,0087F00140000000,"5644 MELVIN ST, Pittsburgh, PA 15217",15217,JONES JOHN DAVID,Condemned/Dead End Property,2021-11-02,Fail,1,0087F00140000000,Active,40.4301155974,-79.9256980817,Squirrel Hill South,5,14
79582,0075S00180000000,"3146 LECKY AVE, Pittsburgh, 15212",15212,CHESLA JOSEPH R & ANNA,Condemned/Dead End Property,2020-09-03,Fail,2,0075S00180000000,Active,40.4726331222,-80.0353465304,Marshall-Shadeland,6,27
79583,0075S00180000000,"3146 LECKY AVE, Pittsburgh, 15212",15212,CHESLA JOSEPH R & ANNA,Condemned/Dead End Property,2023-12-11,Pass,0,0075S00180000000,Active,40.4726331222,-80.0353465304,Marshall-Shadeland,6,27
79584,0023B00054000000,"1909 LITHGOW AVE, Pittsburgh, PA 15214",15214,ODETALLAH MUHJAH,Condemned/Dead End Property,2020-09-03,Fail,2,0023B00054000000,Active,40.4620878551,-80.0102993002,Perry South,6,25
79585,0050M00025000000,"5362 ROSETTA ST, Pittsburgh, 15224",15224,FERGUSON ELIZABETH J,Condemned/Dead End Property,2024-09-20,Fail,2,0050M00025000000,Active,40.4669143471,-79.9359774853,Garfield,9,10
79586,0050M00025000000,"5362 ROSETTA ST, Pittsburgh, 15224",15224,FERGUSON ELIZABETH J,Condemned/Dead End Property,2025-03-31,Fail,1,0050M00025000000,Active,40.4669143471,-79.9359774853,Garfield,9,10
79587,0024F00010000000,"952 ITIN ST, Pittsburgh, 15212",15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2026-03-05,Fail,2,0024F00010000000,Active,40.459656833,-79.9949392377,East Allegheny,1,24
79588,0014J00296000000,"510 CURTIN AVE, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-04,Fail,3,0014J00296000000,Active,40.4179437093,-79.99908485,Beltzhoover,3,18
79589,0011D00120000000,"28 SEINE Way, Pittsburgh, PA 15213",15213,TURNER MARTHA,Condemned/Dead End Property,2025-07-28,Fail,1,0011D00120000000,Active,40.4419818833,-79.9679315008,West Oakland,6,5
79590,0011D00120000000,"28 SEINE Way, Pittsburgh, PA 15213",15213,TURNER MARTHA,Condemned/Dead End Property,2025-07-28,Fail,1,0011D00120000000,Active,40.4419818833,-79.9679315008,West Oakland,6,5
79591,0045N00224000000,"2341 ATMORE ST, Pittsburgh, 15212",15212,VOGEL WILLIAM A,Condemned/Dead End Property,2023-03-13,,,0045N00224000000,Active,40.463315776,-80.0308636808,Marshall-Shadeland,6,27
79592,0045N00224000000,"2341 ATMORE ST, Pittsburgh, 15212",15212,VOGEL WILLIAM A,Condemned/Dead End Property,2023-03-13,Fail,1,0045N00224000000,Active,40.463315776,-80.0308636808,Marshall-Shadeland,6,27
